sub_mono,cover,sub_doble,sub_doble_intermitente,directo_cantar,trend,encoded_color,encoded_light,likes,views,comments,saved,compartidos
1,0,0,1,1,0,0,2,201400.61462538104,776994.8340803485,223.75835733988885,18496.770588611605,539.22666036122
1,1,0,0,1,0,2,1,4644.616538625664,1400001.2733695093,222.44779410576322,97999.921457483,53.87137595955458
1,1,1,0,1,0,0,0,110002.32778021038,718303.191623474,11.032389365915915,1785.1526379385903,542.9219626513717
0,1,1,0,0,1,0,2,31602.032664402497,3589.9298022011726,20.92055427875107,46.22892260364112,-0.5980682838442771
0,0,1,0,0,0,2,2,556899.0047678059,777001.6719280775,96.10518977097591,6270.913869197028,45.69474251382397
0,0,1,0,1,0,0,2,8661.021019947635,1400000.1278088274,190.16243703482246,2506.908409268836,543.3736217324071
1,1,0,0,1,0,0,1,31602.94510474664,8974.228333005673,228.4495432003311,304.0623203404554,69.18775869231688
1,1,0,0,1,1,0,2,152002.90300818885,3589.4819803728647,416.28513702147904,304.6088676698868,237.1357395654839
1,1,1,0,0,0,0,2,170899.06235003052,2679.971788797391,223.99172085626668,48.23540952844651,1358.601547384394
1,0,0,0,1,1,0,0,4645.387758778296,107302.20498573114,1330.9405400727082,2824.830137516923,955.0663085537246
1,0,0,0,0,1,0,0,6810.669302030695,1000000.3134670684,223.4900337618192,6138.172331260966,544.8040779386043
1,1,0,0,1,0,2,1,217.80492448461865,8970.332004507853,1585.4173988963937,2503.158726337284,1356.9035144240327
0,1,1,0,0,1,0,2,556901.1868056941,1400000.6497757495,1520.539153856137,48.440091936758414,14401.413521290116
1,1,0,1,0,0,0,2,690.1869161164162,58102.548677700055,117.48143846827028,97998.15944402677,240.11743097432765
0,1,1,0,0,1,0,2,8663.7192289182,6105.495251031805,146.78628848970013,3677.4659002023755,239.6116613090195
0,0,1,0,1,0,0,2,7369.442435159369,203200.8547509277,842.2888442007819,42.51675259102465,240.0498466652345
1,0,0,0,0,0,0,2,14399.828684051172,296901.3062895266,225.84013762099565,40.35560703968686,0.3608946171816181
0,0,1,1,0,1,0,2,686.731699402329,107301.77116136339,64.15836645392304,28500.86165847519,241.1723373293322
1,1,1,0,0,1,0,2,31601.19858682734,107296.1418481083,4.9733509783398615,30.416656554041754,240.30826407212646
0,1,1,0,0,1,0,2,39101.82710459285,1400002.7846959757,191.2723847365001,838.5126353088084,69.32535360586334
0,1,1,0,1,1,0,2,7368.626515561857,281498.79455994203,2.146125558733272,6263.986746602845,14400.703820771361
1,0,0,0,1,1,0,0,689.8969639238902,107298.47421478515,683.4408775395507,3674.0507905819577,68.06312041982314
1,0,1,0,0,0,0,2,689.2213500468308,923497.40527248,2.8508963088722945,8416.706554956108,242.02305867756976
1,1,0,1,0,0,0,2,31602.135370070988,58401.96253062153,138.06951370333695,45.8124658999314,2505.722428819815
1,0,0,0,1,1,0,0,170897.9638179153,923499.7587785141,114.16562500898145,6267.382002918937,14401.196388020586
1,1,0,1,0,0,0,2,689.9809612076896,718301.4397864073,22.702819121901744,303.8238597474032,337.2361221375661
1,1,1,0,0,0,0,2,6817.297592366886,1400001.374215408,225.04224777515978,28497.224758159733,240.59214228669677
0,1,1,0,1,1,0,2,31601.28771077524,2681.241263651521,20.53109244828244,25.593311806310517,70.72112834427205
0,1,1,0,1,1,0,2,8660.569076430891,107300.19864343695,134.23441881956487,6270.206809028004,242.20163733763417
1,1,1,0,0,0,0,2,180.12982190994686,198798.5332315022,1333.579402768954,43.62048188923097,459.50098265402374
1,0,0,0,0,1,0,0,2653.895082047197,718303.0472596978,1515.640526740189,48.14075544496921,6.638645176058553
0,0,1,1,0,1,0,2,14403.10884341499,776998.241812566,224.08173022028564,2509.120315305232,1359.5521829971929
1,1,1,0,1,0,0,0,4646.079972467677,1400000.2807669267,4.341919447760919,3672.2408906669025,540.770499868408
1,0,0,0,0,0,0,2,31603.27061802493,281501.5970908096,613.8741902113698,1549.7169656365934,-0.5990646962063421
1,0,1,0,0,0,0,2,14399.346322160087,303400.6402662932,119.06988678818365,304.02790160640797,6951.885484736324
1,1,0,0,1,0,0,1,14401.479203482879,8970.480611955687,148.07096937318119,42.49912935504042,5038.111148129751
1,0,1,0,0,0,0,2,8656.467037864899,107303.10913534752,685.1937028242768,28496.392625824334,-0.9079322205244662
0,1,1,0,0,0,0,2,170897.18228103346,281500.31357464835,224.8535937610168,28496.18568218973,241.7755867112278
0,0,1,0,0,0,2,2,31602.54374055084,303398.98380321625,95.69887104719854,19.634258100507356,48.70041109253332
1,0,0,1,1,0,0,2,14401.914617480124,776993.9126540606,111.85747229976344,16.206121431742243,956.5560567816417
1,1,0,0,1,0,0,1,691.0473406855275,776995.3745158621,1463.3328094514818,28501.079362848894,956.8591573261812
1,1,0,1,0,0,0,2,31602.246942771857,1400001.5020968758,843.4379775116628,6265.931070499912,45.275167823374524
0,0,1,0,0,0,0,2,31601.170289305446,46001.20266596321,112.02601902631872,26.390023816069167,459.53432363116866
0,1,0,0,0,0,0,0,151997.96956986017,303400.7735692447,224.0142772596372,26.722263269575386,541.0213892466202
0,1,1,0,0,1,0,2,7369.890580747981,203199.41926207975,614.0556567794016,18500.742139081212,5037.567278610323
1,1,1,0,0,0,0,2,7368.626140636677,107299.49781949767,225.5776376324746,35498.12194288077,240.1123198936294
1,1,0,0,1,0,2,1,31600.937849717095,67900.2912577258,11.097759176497854,49.34773241971936,46.36084484633361
1,1,1,0,0,1,0,2,685.6947940154121,198800.7474171457,20.48248264485258,8411.729897337196,68.42308461883762
1,0,0,0,0,0,0,2,687.4757178368897,8971.451264950203,64.81691015359026,2249.272485394846,335.0675125194502
1,1,0,0,1,0,2,1,6812.627982959964,2679.6618685215717,844.4112068675768,18.957617195797585,0.8086615388297449
1,0,1,0,0,0,0,2,690.6443239185276,67897.45258214488,225.64958508059746,2823.1484758926517,49.79989723483366
1,0,0,0,0,1,0,0,4644.6800030606955,107301.7006962958,228.24955108538634,298.33866141422186,50.852129030325486
0,1,0,0,0,0,0,0,14402.219944410752,303400.5550972431,113.76817982731,48.162358456541995,67.804283862347
0,0,1,0,0,0,0,2,684.6258284553239,107296.2082851623,22.749419011062066,44.95423495229541,67.62619246646025
0,1,1,0,1,1,0,2,685.8636982824222,777001.5760974594,25.76727630031159,8412.726236973815,241.77850409573276
0,1,0,0,0,0,0,0,31603.414318507424,8973.890414443584,117.87013422206452,28498.147832193008,14402.843985357547
1,1,0,0,1,0,0,1,687.0968846301537,1000001.1784587875,28.667105698870266,506.1281458337529,9558.96890420486
0,1,0,0,0,0,0,0,7367.711962574671,3588.6513862628635,226.4588070410085,302.9551154937371,335.33735020363366
0,0,1,0,0,0,2,2,7369.363191152986,8969.250360880855,190.27172669529372,2507.4092679060245,542.2915266412394
0,0,1,0,0,0,2,2,2906.261185938149,281500.37128893577,685.299120791039,35498.39672233853,540.52535122643
0,0,1,0,0,0,0,2,14402.23661397592,296900.65740256995,1334.2570441952394,28500.827637864473,-0.9983072373004018
0,1,1,0,1,1,0,2,684.5519016275733,1000002.1156599192,22.139086335014174,28498.591058856768,1.9034295126925478
1,1,0,0,0,0,0,2,179.8863557384595,58100.67276335797,96.31894596631446,2506.687401680658,46.46507475045916
0,0,1,0,0,0,0,2,686.7426918455704,281504.542838138,225.3604631409478,5864.198727780876,3.6833939321519154
0,1,1,0,1,1,0,2,686.7597251765496,67898.07289454683,222.78949714929422,26.731459352855616,6951.513760483056
0,0,1,1,0,1,0,2,688.5558147381354,45998.7984512765,1335.8659590670782,223.69629144206053,240.02620976009982
1,1,0,0,1,0,0,1,176.05340139717697,2676.178182990062,96.09896183548078,8411.256571699385,14400.366987816797
0,0,1,1,0,1,0,2,6811.316668831033,58400.64816756101,33.25871626607618,220.7877755003944,239.74625482501193
1,1,0,0,0,0,0,2,152002.52977098708,296900.70068634156,1519.39790387687,46.42535005671777,1358.6485511357603
0,0,1,1,0,1,0,2,31601.643652215615,2680.8928310585734,65.77572885865372,6138.062051272246,487.63824436409305
1,0,0,0,0,1,0,0,110000.51307346424,58400.44465922707,224.60015812834106,6267.8278558486645,261.75085113412774
1,1,0,0,1,0,0,1,35900.549783404575,3588.9402457802403,843.8260070329694,41199.62305321601,1363.8936212890944
0,0,1,0,0,0,2,2,39100.667391781986,58400.47298203643,682.6740702778452,28.203675060594353,237.3917191831727
1,1,1,0,0,1,0,2,2908.8452374745248,3590.8314467248697,225.479516912988,15.583455128525056,41.337153419084544
0,1,1,0,1,1,0,2,2907.1263780451145,58398.80126851692,651.4774283596648,46.9130718393355,239.59688550514798
0,0,1,1,0,0,0,2,2907.8666798209424,776998.0008101724,137.53588723178999,1552.0189904438514,2042.725209253948
0,1,1,0,0,1,0,2,2907.529693142662,3587.5860779635614,681.8696219756126,98004.01583663753,5517.5947735912305
1,0,0,0,0,1,0,2,7369.924132034449,67899.5176204068,68.94596304736669,35498.13583899611,241.04624463473337
0,1,1,0,1,1,0,2,2910.027111680389,45998.14737111182,843.094969914786,98001.30631450596,540.7267319034603
1,0,0,0,0,1,0,2,7368.0636861371795,3592.112162910308,10.986009716613287,28501.845682283336,540.1542318430743
1,0,0,0,1,1,0,0,685.9605066040247,143298.33195792208,192.50723424959435,18497.9247040086,954.9439956756479
0,0,1,0,0,0,2,2,14398.922582868254,8972.826757679388,30.452352985632242,839.3370526650964,235.95041612871265
1,1,1,0,0,0,0,2,110001.83519927833,67901.31688975055,146.65479994451042,35498.96053897552,241.97562910034566
0,1,1,0,0,1,0,2,686.6796175735932,58400.81307211257,24.030117786127544,299.80943716173005,957.6077697920742
0,0,1,1,0,1,0,2,170899.87930442762,3587.6327925401065,114.67493078107594,16.612483919703166,49.05649507117151
0,1,1,0,0,0,0,2,2907.5856525817285,746100.3722559267,221.46530475224176,45.278613085106315,48.41129439318919
0,0,1,1,0,1,0,2,31603.40381873554,58397.93066304018,93.78197980510986,28499.208098261377,1.1475434713223747
1,1,0,0,1,1,0,2,688.5939277895244,45998.99826489892,230.56363764116148,8410.28205721298,3.160216090358119
0,0,1,1,0,0,0,2,687.265036161676,107301.04159915124,1522.2029733675415,304.4449141084386,456.8837297566826
1,1,0,0,1,1,0,2,14401.123476047456,776998.2448037966,844.3817261475298,46.745164790442374,461.1176467783256
1,1,1,0,1,0,0,0,7370.62437253105,526800.710208576,1522.253270468348,48.967891467115166,-0.3925257090046653
0,1,1,0,1,1,0,2,556900.6916619696,281501.7152000318,25.280376151959498,18501.35396007075,459.61204634288896
0,0,1,0,1,0,0,2,7369.302741606058,67902.03675881412,10.3458355195954,25102.550641430127,1.2525392008921155
1,1,1,0,0,0,0,2,67100.52998820953,67900.59523989088,116.20165865346117,98005.28508588127,1362.9657521491617
0,0,1,1,0,0,0,2,14402.248425376589,8970.785378436482,687.3889413209341,40.47805347335294,1585.2099233833665
0,1,1,0,0,0,0,2,201398.9317422751,8972.0542965013,28.89018714448097,18498.06854365493,484.05623803548707
1,0,1,0,0,0,0,2,126702.26471566275,45999.93835441059,147.20146138823486,727.8644829197738,5037.935541046483
1,0,0,0,0,0,0,2,684.6058240451033,718300.821810547,5.213813574568547,48.5254457607013,239.53877002991516
1,1,0,0,1,0,2,1,688.2065601082146,45997.515276886246,118.3894197555836,6265.870820373101,14399.915810091206
0,0,1,1,0,1,0,2,688.6519297577682,776999.8302137068,651.1045979368135,44.337594969089736,541.3497019912063
0,0,1,1,0,1,0,2,14408.316341048601,46000.15504735416,1521.1030882400985,28500.50714663632,1361.136696272027
0,1,1,0,1,1,0,2,690.432480465786,1000001.1374850618,25.168252025033905,6266.668482582644,43.926237877852444
0,0,1,1,0,1,0,2,201398.89412500645,58401.19915926455,114.84071468219976,505.8782667763346,47.10527512981473
1,1,1,0,0,1,0,2,8661.850929085846,58099.72096157425,93.72951738025442,2510.133543104423,5037.9331383043955
0,0,1,1,0,0,0,2,6809.288299259021,281501.0273238465,649.9478480613898,2508.462364633658,240.65492046520174
1,1,0,0,1,0,2,1,7371.214349753287,58104.57320303229,116.70848821984492,97999.2691346709,485.6299564238391
0,1,1,0,0,0,0,2,8659.358985553426,58399.620453005526,302.1641810892058,220.9585665740422,2508.4941868900437
0,1,0,0,0,0,0,0,14401.66277475741,2680.8927939262376,5.363622707410072,18496.814273074644,54.328045258029405
1,1,0,0,0,0,0,2,29700.549533463065,303400.273264091,25.058210949587426,1786.1223397398885,485.34441839868157
1,0,0,0,0,1,0,0,31601.816324915915,281499.6204137545,1334.0713493889564,302.03228259061194,957.7260521393296
1,1,0,0,1,0,0,1,687.2422133739063,281501.6091312893,1332.6944033268144,28499.394437324827,41.05427438146477
0,1,1,0,0,0,0,2,2908.307590699451,45998.53989337514,687.0862576209433,2507.791415069478,53.87764626163186
1,1,0,0,1,1,0,2,556897.3683464729,107297.94707249034,115.05118631381656,44.62662507611887,2045.85314900794
1,0,0,0,0,1,0,0,2907.157330653764,26501.388340090143,1334.827898872999,44.99682206986329,50.81676390434248
1,1,0,0,1,0,2,1,688.2721709883594,718302.9790311288,31.821360272008185,47.71603031739153,542.7086017909055
1,0,0,0,1,1,0,0,35900.008761576944,2681.9204345408034,1333.9780394751483,3677.947075421648,459.39624748028046
0,1,1,0,0,0,0,2,688.438728555566,1400000.8930288549,31.277072336529336,729.9781050537192,-1.4177666800238706
0,0,1,1,0,1,0,2,14403.831861272887,718303.6225997041,31.418739274571603,728.6192347185153,54.77548619779154
1,0,0,0,0,1,0,2,170899.5596803305,58400.59752726193,34.85022029661882,6264.3792506475365,3.83363224490029
1,1,0,1,0,0,0,2,688.0856577002763,776997.4359322098,114.104729526629,24.11815937027128,2047.7035529296043
1,0,0,0,0,1,0,0,170900.68172685258,776998.6345832323,113.20662757662387,16.335571697166124,14400.755149145589
1,1,0,0,1,0,1,1,688.8133790308896,281500.348568777,1520.584782904973,6135.101086549717,242.58139423279025
0,0,1,1,0,1,0,2,7368.875086276302,58402.72050390354,115.14203128652841,302.2598874795618,541.4091940641056
1,0,0,0,1,1,0,0,2906.369947323849,281500.9306721031,5.901752831651614,220.57037990753807,544.0608004954879
0,0,1,0,0,0,2,2,8663.595344271886,776996.5574643185,1337.2305785380022,729.773167238625,240.52365779859645
0,0,1,1,0,1,0,2,8663.440168665431,107301.59693413832,1332.38697586439,28498.73349705081,237.76009140320443
0,0,1,0,0,0,0,2,67103.47419470901,67899.1442372608,114.75993918903828,97997.72628709204,242.3531557829261
0,1,0,0,0,0,0,0,685.2181738587007,107300.23630199251,30.526605273981108,2507.73571760609,459.6715788107656
1,1,1,0,0,0,0,2,2904.275470806313,203201.43821987658,148.6868284110275,2506.7566510022248,52.22646588588067
1,1,0,0,1,1,0,2,689.6029423937886,143299.59962314236,1520.3000793808728,1551.2640412976696,332.8820644741165
0,1,1,0,1,1,0,2,35899.38569533338,776997.5436069805,226.7107694256255,27299.18786326364,240.00786741091608
1,0,1,0,0,0,0,2,4646.7242651139795,2677.6640981281716,227.67236916717752,35496.34461567556,2046.289259617275
1,0,0,0,0,0,0,1,201399.25970833225,1399999.7778949295,6.918556658354452,8409.967489874052,238.11734374121684
0,0,1,0,0,0,0,2,4644.4328535683235,776999.5520245386,685.4238985366655,6137.11204092915,-0.2983082024161868
1,1,0,0,1,1,0,0,6812.862738075157,8973.240938834719,22.691545482416725,1785.8736210597904,540.9487839454621
0,1,0,0,0,0,0,0,2906.4161238808506,921001.6811095971,138.22126574934714,44.386885993142975,49.5859718290032
1,0,1,0,0,0,0,2,2903.95706632968,296900.9429704677,1337.044903455181,28498.586578997605,65.06403750016963
0,0,1,0,0,0,0,2,2908.346092786755,45998.51737122328,98.59075873105311,18498.479757355504,243.58244804166733
0,1,1,0,0,1,0,2,683.0079810350522,58400.353963334346,114.16575033955245,21298.450162139045,258.87213854207965
1,1,0,0,1,1,0,0,14401.209564886512,281502.42541372526,96.71814225900096,41198.7035269389,70.08551034843596
0,0,1,0,1,0,0,2,126699.52319948052,8972.531404473295,1522.2943103644993,301.6649000774956,70.627004364475
0,0,1,0,1,0,0,2,4647.777391379083,1000001.253016597,188.75474852898162,301.4635590769281,240.67918052188026
1,1,0,0,0,0,0,2,8663.307224873348,776992.8049119138,189.51211719800796,44.232860710090115,239.67474500425288
1,0,0,0,0,0,0,1,556899.1419053497,777000.0717332535,92.28293542322626,219.263684689608,955.8991935050956
0,0,1,0,1,0,0,2,2908.1819498483837,776994.64166488,1521.8163191905528,220.56258710606951,53.727048299174214
1,1,0,0,1,0,0,1,687.6476803271671,107297.91017190054,225.8978303914638,728.7653438427521,1364.3552271678636
1,0,0,0,0,1,0,2,39101.15156584743,296899.5499577869,1336.812987406992,98000.36500549827,14502.249058255524
1,0,0,0,0,1,0,0,2905.1671850515436,718298.737106021,24.447857815422335,28501.646902647084,240.1782055757203
1,1,0,0,1,0,2,1,689.832461411209,58401.08794687307,190.37332033335298,28500.156627637713,2507.2210671663383
1,1,1,0,1,0,0,0,176.2059651317719,281500.42907818104,146.51312825072097,49.565414706160425,540.3437344169267
1,0,0,0,0,1,0,0,556901.0839515977,776998.6002997565,25.573983872373024,6136.221249095962,334.05262738576926
1,1,0,0,1,0,0,1,5927.157198518216,3590.1034928799572,24.883712388933144,302.7352144726752,240.34431758255465
0,0,1,0,0,0,2,2,2905.1266691027427,1000005.2203504036,117.17317891010924,48.63719622033479,243.3432203494237
1,1,1,0,1,0,0,0,4646.291961148162,776997.6815684342,303.8645210330923,1785.1297003881098,52.85784938560146
1,0,0,0,0,1,0,0,201397.4415547323,107299.92910657244,842.6915742470763,41.60616187294588,1361.1172950360651
1,1,0,0,0,0,0,2,4643.548529364274,107301.77306243064,1526.2578297981113,221.18451645859307,1358.6844022028474
0,0,1,1,0,1,0,2,4644.930979699843,67901.21981180018,648.7437082816822,836.8147302361583,2046.1201373358217
1,1,0,1,0,0,0,2,152000.9990037192,2677.9824878314876,6.5479968599266485,41199.11008072323,455.95919891111123
0,0,1,0,0,0,0,2,201398.94754836068,107298.00932052074,34.00065377541014,48.406073587447835,541.1333483748195
1,1,0,0,0,0,0,2,6815.270574712528,718298.5916138068,1520.0941819973382,44.590341497148664,-3.5187996965974517
1,1,1,0,0,0,0,2,35900.04730016778,1000000.8665400858,117.141756296644,302.44550518700055,460.258046392845
0,1,0,0,0,0,0,0,2909.8857431284873,107299.72814365159,114.69830523341899,26.920500487162027,244.81773413422414
0,1,1,0,1,1,0,2,686.6954180239536,107295.13952272056,116.80132449060186,25102.70520472627,54.84104119809355
1,1,1,0,0,0,0,2,690.7287933473781,203197.6880524346,20.70987239988464,220.92302172142746,48.318813216528795
1,1,1,0,0,0,0,2,687.5680762666874,777000.3579676524,113.72932139037538,18496.435805866146,0.5059487327151647
1,1,0,0,1,0,1,1,2906.7900427337904,107296.10322603372,1332.985511909478,8417.469900271199,239.9915273298852
1,1,0,0,1,1,0,0,67098.99533528533,67900.51653265725,146.88238336111667,48.97786523821105,237.82695082737536
1,1,0,0,1,0,0,1,31599.642871481446,2677.736151618008,1337.3224342217002,43.12889791040155,5517.990155509445
